Vin,Vout,Vref
0.982,1.79843112,0.7
0.983,1.79844068,0.7
0.984,1.7984502,0.7
0.985,1.79845967,0.7
0.986,1.79846911,0.7
0.987,1.7984785,0.7
0.988,1.79848786,0.7
0.989,1.79849717,0.7
0.99,1.79850645,0.7
0.991,1.79851569,0.7
0.992,1.79852489,0.7
0.993,1.79853406,0.7
0.994,1.79854319,0.7
0.995,1.79855229,0.7
0.996,1.79856135,0.7
0.997,1.79857038,0.7
0.998,1.79857937,0.7
0.999,1.79858833,0.7
1,1.79859726,0.7
1.001,1.79860616,0.7
1.002,1.79861503,0.7
1.003,1.79862386,0.7
1.004,1.79863267,0.7
1.005,1.79864144,0.7
1.006,1.79865019,0.7
1.007,1.7986589,0.7
1.008,1.79866759,0.7
1.009,1.79867625,0.7
1.01,1.79868488,0.7
1.011,1.79869348,0.7
1.012,1.79870206,0.7
1.013,1.79871061,0.7
1.014,1.79871913,0.7
1.015,1.79872763,0.7
1.016,1.7987361,0.7
1.017,1.79874454,0.7
1.018,1.79875296,0.7
1.019,1.79876136,0.7
1.02,1.79876973,0.7
1.021,1.79877807,0.7
1.022,1.79878639,0.7
1.023,1.79879469,0.7
1.024,1.79880296,0.7
1.025,1.79881121,0.7
1.026,1.79881944,0.7
1.027,1.79882764,0.7
1.028,1.79883582,0.7
1.029,1.79884398,0.7
1.03,1.79885211,0.7
1.031,1.79886023,0.7
1.032,1.79886832,0.7
1.033,1.79887638,0.7
1.034,1.79888443,0.7
1.035,1.79889246,0.7
1.036,1.79890046,0.7
1.037,1.79890844,0.7
1.038,1.7989164,0.7
1.039,1.79892434,0.7
1.04,1.79893226,0.7
1.041,1.79894015,0.7
1.042,1.79894803,0.7
1.043,1.79895589,0.7
1.044,1.79896372,0.7
1.045,1.79897154,0.7
1.046,1.79897933,0.7
1.047,1.7989871,0.7
1.048,1.79899486,0.7
1.049,1.79900259,0.7
1.05,1.7990103,0.7
1.051,1.79901799,0.7
1.052,1.79902567,0.7
1.053,1.79903332,0.7
1.054,1.79904095,0.7
1.055,1.79904856,0.7
1.056,1.79905616,0.7
1.057,1.79906373,0.7
1.058,1.79907129,0.7
1.059,1.79907882,0.7
1.06,1.79908633,0.7
1.061,1.79909383,0.7
1.062,1.7991013,0.7
1.063,1.79910875,0.7
1.064,1.79911619,0.7
1.065,1.7991236,0.7
1.066,1.799131,0.7
1.067,1.79913837,0.7
1.068,1.79914573,0.7
1.069,1.79915307,0.7
1.07,1.79916038,0.7
1.071,1.79916768,0.7
1.072,1.79917495,0.7
1.073,1.79918221,0.7
1.074,1.79918945,0.7
1.075,1.79919667,0.7
1.076,1.79920386,0.7
1.077,1.79921104,0.7
1.078,1.7992182,0.7
1.079,1.79922533,0.7
1.08,1.79923245,0.7
1.081,1.79923954,0.7
1.082,1.79924662,0.7
1.083,1.79925368,0.7
1.084,1.79926071,0.7
1.085,1.79926772,0.7
1.086,1.79927472,0.7
1.087,1.79928169,0.7
1.088,1.79928864,0.7
1.089,1.79929557,0.7
1.09,1.79930249,0.7
1.091,1.79930937,0.7
1.092,1.79931624,0.7
1.093,1.79932309,0.7
1.094,1.79932991,0.7
1.095,1.79933672,0.7
1.096,1.7993435,0.7
1.097,1.79935026,0.7
1.098,1.799357,0.7
1.099,1.79936371,0.7
1.1,1.79937041,0.7
1.101,1.79937708,0.7
1.102,1.79938373,0.7
1.103,1.79939036,0.7
1.104,1.79939696,0.7
1.105,1.79940355,0.7
1.106,1.79941011,0.7
1.107,1.79941664,0.7
1.108,1.79942315,0.7
1.109,1.79942964,0.7
1.11,1.79943611,0.7
1.111,1.79944255,0.7
1.112,1.79944897,0.7
1.113,1.79945536,0.7
1.114,1.79946173,0.7
1.115,1.79946807,0.7
1.116,1.79947439,0.7
1.117,1.79948069,0.7
1.118,1.79948696,0.7
1.119,1.7994932,0.7
1.12,1.79949942,0.7
1.121,1.79950561,0.7
1.122,1.79951178,0.7
1.123,1.79951792,0.7
1.124,1.79952404,0.7
1.125,1.79953012,0.7
1.126,1.79953619,0.7
1.127,1.79954222,0.7
1.128,1.79954822,0.7
1.129,1.79955421,0.7
1.13,1.79956016,0.7
1.131,1.79956608,0.7
1.132,1.79957197,0.7
1.133,1.79957784,0.7
1.134,1.79958368,0.7
1.135,1.79958948,0.7
1.136,1.79959526,0.7
1.137,1.79960101,0.7
1.138,1.79960673,0.7
1.139,1.79961242,0.7
1.14,1.79961807,0.7
1.141,1.7996237,0.7
1.142,1.7996293,0.7
1.143,1.79963486,0.7
1.144,1.79964039,0.7
1.145,1.79964589,0.7
1.146,1.79965135,0.7
1.147,1.79965679,0.7
1.148,1.79966219,0.7
1.149,1.79966755,0.7
1.15,1.79967289,0.7
1.151,1.79967819,0.7
1.152,1.79968345,0.7
1.153,1.79968868,0.7
1.154,1.79969387,0.7
1.155,1.79969903,0.7
1.156,1.79970415,0.7
1.157,1.79970923,0.7
1.158,1.79971428,0.7
1.159,1.79971929,0.7
1.16,1.79972426,0.7
1.161,1.7997292,0.7
1.162,1.79973409,0.7
1.163,1.79973895,0.7
1.164,1.79974377,0.7
1.165,1.79974855,0.7
1.166,1.79975328,0.7
1.167,1.79975798,0.7
1.168,1.79976264,0.7
1.169,1.79976725,0.7
1.17,1.79977182,0.7
1.171,1.79977635,0.7
1.172,1.79978084,0.7
1.173,1.79978528,0.7
1.174,1.79978968,0.7
1.175,1.79979404,0.7
1.176,1.79979835,0.7
1.177,1.79980262,0.7
1.178,1.79980684,0.7
1.179,1.79981102,0.7
1.18,1.79981515,0.7
1.181,1.79981923,0.7
1.182,1.79982326,0.7
1.183,1.79982725,0.7
1.184,1.79983119,0.7
1.185,1.79983508,0.7
1.186,1.79983893,0.7
1.187,1.79984272,0.7
1.188,1.79984647,0.7
1.189,1.79985016,0.7
1.19,1.79985381,0.7
1.191,1.7998574,0.7
1.192,1.79986095,0.7
1.193,1.79986444,0.7
1.194,1.79986788,0.7
1.195,1.79987127,0.7
1.196,1.79987461,0.7
1.197,1.7998779,0.7
1.198,1.79988113,0.7
1.199,1.79988432,0.7
1.2,1.79988744,0.7
1.201,1.79989052,0.7
1.202,1.79989355,0.7
1.203,1.79989652,0.7
1.204,1.79989944,0.7
1.205,1.79990231,0.7
1.206,1.79990512,0.7
1.207,1.79990788,0.7
1.208,1.79991058,0.7
1.209,1.79991324,0.7
1.21,1.79991584,0.7
1.211,1.79991839,0.7
1.212,1.79992089,0.7
1.213,1.79992333,0.7
1.214,1.79992572,0.7
1.215,1.79992806,0.7
1.216,1.79993035,0.7
1.217,1.79993259,0.7
1.218,1.79993477,0.7
1.219,1.79993691,0.7
1.22,1.79993899,0.7
1.221,1.79994102,0.7
1.222,1.79994301,0.7
1.223,1.79994494,0.7
1.224,1.79994682,0.7
1.225,1.79994866,0.7
1.226,1.79995045,0.7
1.227,1.79995219,0.7
1.228,1.79995389,0.7
1.229,1.79995553,0.7
1.23,1.79995713,0.7
1.231,1.79995869,0.7
1.232,1.7999602,0.7
1.233,1.79996167,0.7
1.234,1.79996309,0.7
1.235,1.79996447,0.7
1.236,1.79996581,0.7
1.237,1.79996711,0.7
1.238,1.79996837,0.7
1.239,1.79996959,0.7
1.24,1.79997077,0.7
1.241,1.79997191,0.7
1.242,1.79997301,0.7
1.243,1.79997408,0.7
1.244,1.79997511,0.7
1.245,1.79997611,0.7
1.246,1.79997707,0.7
1.247,1.799978,0.7
1.248,1.79997889,0.7
1.249,1.79997976,0.7
1.25,1.79998059,0.7
1.251,1.79998139,0.7
1.252,1.79998216,0.7
1.253,1.79998291,0.7
1.254,1.79998362,0.7
1.255,1.79998431,0.7
1.256,1.79998498,0.7
1.257,1.79998562,0.7
1.258,1.79998623,0.7
1.259,1.79998682,0.7
1.26,1.79998738,0.7
1.261,1.79998793,0.7
1.262,1.79998845,0.7
1.263,1.79998895,0.7
1.264,1.79998943,0.7
1.265,1.79998989,0.7
1.266,1.79999033,0.7
1.267,1.79999075,0.7
1.268,1.79999116,0.7
1.269,1.79999155,0.7
1.27,1.79999192,0.7
1.271,1.79999228,0.7
1.272,1.79999262,0.7
1.273,1.79999294,0.7
1.274,1.79999326,0.7
1.275,1.79999355,0.7
1.276,1.79999384,0.7
1.277,1.79999411,0.7
1.278,1.79999437,0.7
1.279,1.79999462,0.7
1.28,1.79999486,0.7
1.281,1.79999509,0.7
1.282,1.7999953,0.7
1.283,1.79999551,0.7
1.284,1.79999571,0.7
1.285,1.7999959,0.7
1.286,1.79999608,0.7
1.287,1.79999625,0.7
1.288,1.79999641,0.7
1.289,1.79999657,0.7
1.29,1.79999672,0.7
1.291,1.79999686,0.7
1.292,1.799997,0.7
1.293,1.79999713,0.7
1.294,1.79999725,0.7
1.295,1.79999737,0.7
1.296,1.79999748,0.7
1.297,1.79999758,0.7
1.298,1.79999768,0.7
1.299,1.79999778,0.7
1.3,1.79999787,0.7
1.301,1.79999796,0.7
1.302,1.79999804,0.7
1.303,1.79999812,0.7
1.304,1.7999982,0.7
1.305,1.79999827,0.7
1.306,1.79999834,0.7
1.307,1.7999984,0.7
1.308,1.79999846,0.7
1.309,1.79999852,0.7
1.31,1.79999858,0.7
1.311,1.79999863,0.7
1.312,1.79999868,0.7
1.313,1.79999873,0.7
1.314,1.79999877,0.7
1.315,1.79999882,0.7
1.316,1.79999886,0.7
1.317,1.7999989,0.7
1.318,1.79999893,0.7
1.319,1.79999897,0.7
1.32,1.799999,0.7
1.321,1.79999903,0.7
1.322,1.79999906,0.7
1.323,1.79999909,0.7
1.324,1.79999912,0.7
1.325,1.79999914,0.7
1.326,1.79999917,0.7
1.327,1.79999919,0.7
1.328,1.79999921,0.7
1.329,1.79999923,0.7
1.33,1.79999925,0.7
1.331,1.79999927,0.7
1.332,1.79999929,0.7
1.333,1.79999931,0.7
1.334,1.79999932,0.7
1.335,1.79999934,0.7
1.336,1.79999935,0.7
1.337,1.79999937,0.7
1.338,1.79999938,0.7
1.339,1.79999939,0.7
1.34,1.7999994,0.7
1.341,1.79999941,0.7
1.342,1.79999942,0.7
1.343,1.79999943,0.7
1.344,1.79999944,0.7
1.345,1.79999945,0.7
1.346,1.79999946,0.7
1.347,1.79999947,0.7
1.348,1.79999947,0.7
1.349,1.79999948,0.7
1.35,1.79999949,0.7
1.351,1.79999949,0.7
1.352,1.7999995,0.7
1.353,1.79999951,0.7
1.354,1.79999951,0.7
1.355,1.79999952,0.7
1.356,1.79999952,0.7
1.357,1.79999952,0.7
1.358,1.79999953,0.7
1.359,1.79999953,0.7
1.36,1.79999954,0.7
1.361,1.79999954,0.7
1.362,1.79999954,0.7
1.363,1.79999955,0.7
1.364,1.79999955,0.7
1.365,1.79999955,0.7
1.366,1.79999955,0.7
1.367,1.79999956,0.7
1.368,1.79999956,0.7
1.369,1.79999956,0.7
1.37,1.79999956,0.7
1.371,1.79999956,0.7
1.372,1.79999957,0.7
1.373,1.79999957,0.7
1.374,1.79999957,0.7
1.375,1.79999957,0.7
1.376,1.79999957,0.7
1.377,1.79999957,0.7
1.378,1.79999958,0.7
1.379,1.79999958,0.7
1.38,1.79999958,0.7
1.381,1.79999958,0.7
1.382,1.79999958,0.7
1.383,1.79999958,0.7
1.384,1.79999958,0.7
1.385,1.79999958,0.7
1.386,1.79999958,0.7
1.387,1.79999958,0.7
1.388,1.79999958,0.7
1.389,1.79999958,0.7
1.39,1.79999959,0.7
1.391,1.79999959,0.7
1.392,1.79999959,0.7
1.393,1.79999959,0.7
1.394,1.79999959,0.7
1.395,1.79999959,0.7
1.396,1.79999959,0.7
1.397,1.79999959,0.7
1.398,1.79999959,0.7
1.399,1.79999959,0.7
1.4,1.79999959,0.7
1.401,1.79999959,0.7
1.402,1.79999959,0.7
1.403,1.79999959,0.7
1.404,1.79999959,0.7
1.405,1.79999959,0.7
1.406,1.79999959,0.7
1.407,1.79999959,0.7
1.408,1.79999959,0.7
1.409,1.79999959,0.7
1.41,1.79999959,0.7
1.411,1.79999959,0.7
1.412,1.79999959,0.7
1.413,1.79999959,0.7
1.414,1.79999959,0.7
1.415,1.79999959,0.7
1.416,1.79999959,0.7
1.417,1.79999959,0.7
1.418,1.79999959,0.7
1.419,1.79999959,0.7
1.42,1.79999959,0.7
1.421,1.79999959,0.7
1.422,1.79999959,0.7
1.423,1.79999959,0.7
1.424,1.79999959,0.7
1.425,1.7999996,0.7
1.426,1.7999996,0.7
1.427,1.7999996,0.7
1.428,1.7999996,0.7
1.429,1.7999996,0.7
1.43,1.7999996,0.7
1.431,1.7999996,0.7
1.432,1.7999996,0.7
1.433,1.7999996,0.7
1.434,1.7999996,0.7
1.435,1.7999996,0.7
1.436,1.79999959,0.7
1.437,1.79999959,0.7
1.438,1.7999996,0.7
1.439,1.7999996,0.7
1.44,1.7999996,0.7
1.441,1.7999996,0.7
1.442,1.7999996,0.7
1.443,1.7999996,0.7
1.444,1.7999996,0.7
1.445,1.7999996,0.7
1.446,1.79999959,0.7
1.447,1.7999996,0.7
1.448,1.7999996,0.7
1.449,1.7999996,0.7
1.45,1.7999996,0.7
1.451,1.7999996,0.7
1.452,1.7999996,0.7
1.453,1.7999996,0.7
1.454,1.7999996,0.7
1.455,1.7999996,0.7
1.456,1.7999996,0.7
1.457,1.7999996,0.7
1.458,1.7999996,0.7
1.459,1.79999959,0.7
1.46,1.7999996,0.7
1.461,1.7999996,0.7
1.462,1.7999996,0.7
1.463,1.7999996,0.7
1.464,1.7999996,0.7
1.465,1.7999996,0.7
1.466,1.7999996,0.7
1.467,1.7999996,0.7
1.468,1.7999996,0.7
1.469,1.7999996,0.7
1.47,1.7999996,0.7
1.471,1.7999996,0.7
1.472,1.7999996,0.7
1.473,1.7999996,0.7
1.474,1.7999996,0.7
1.475,1.7999996,0.7
1.476,1.7999996,0.7
1.477,1.7999996,0.7
1.478,1.7999996,0.7
1.479,1.7999996,0.7
1.48,1.7999996,0.7
1.481,1.7999996,0.7
1.482,1.7999996,0.7
1.483,1.7999996,0.7
1.484,1.7999996,0.7
1.485,1.7999996,0.7
1.486,1.7999996,0.7
1.487,1.7999996,0.7
1.488,1.7999996,0.7
1.489,1.7999996,0.7
1.49,1.7999996,0.7
1.491,1.79999959,0.7
1.492,1.7999996,0.7
1.493,1.7999996,0.7
1.494,1.7999996,0.7
1.495,1.7999996,0.7
1.496,1.7999996,0.7
1.497,1.7999996,0.7
1.498,1.7999996,0.7
1.499,1.7999996,0.7
1.5,1.7999996,0.7
1.501,1.7999996,0.7
1.502,1.7999996,0.7
1.503,1.7999996,0.7
1.504,1.7999996,0.7
1.505,1.7999996,0.7
1.506,1.7999996,0.7
1.507,1.7999996,0.7
1.508,1.7999996,0.7
1.509,1.7999996,0.7
1.51,1.7999996,0.7
1.511,1.7999996,0.7
1.512,1.7999996,0.7
1.513,1.7999996,0.7
1.514,1.79999959,0.7
1.515,1.7999996,0.7
1.516,1.7999996,0.7
1.517,1.7999996,0.7
1.518,1.7999996,0.7
1.519,1.7999996,0.7
1.52,1.7999996,0.7
1.521,1.7999996,0.7
1.522,1.7999996,0.7
1.523,1.7999996,0.7
1.524,1.7999996,0.7
1.525,1.7999996,0.7
1.526,1.7999996,0.7
1.527,1.7999996,0.7
1.528,1.7999996,0.7
1.529,1.7999996,0.7
1.53,1.7999996,0.7
1.531,1.7999996,0.7
1.532,1.7999996,0.7
1.533,1.7999996,0.7
1.534,1.7999996,0.7
1.535,1.7999996,0.7
1.536,1.7999996,0.7
1.537,1.7999996,0.7
1.538,1.7999996,0.7
1.539,1.7999996,0.7
1.54,1.7999996,0.7
1.541,1.7999996,0.7
1.542,1.7999996,0.7
1.543,1.7999996,0.7
1.544,1.7999996,0.7
1.545,1.7999996,0.7
1.546,1.7999996,0.7
1.547,1.7999996,0.7
1.548,1.7999996,0.7
1.549,1.7999996,0.7
1.55,1.7999996,0.7
1.551,1.7999996,0.7
1.552,1.7999996,0.7
1.553,1.7999996,0.7
1.554,1.7999996,0.7
1.555,1.7999996,0.7
1.556,1.7999996,0.7
1.557,1.7999996,0.7
1.558,1.7999996,0.7
1.559,1.7999996,0.7
1.56,1.7999996,0.7
1.561,1.7999996,0.7
1.562,1.7999996,0.7
1.563,1.7999996,0.7
1.564,1.7999996,0.7
1.565,1.7999996,0.7
1.566,1.7999996,0.7
1.567,1.7999996,0.7
1.568,1.7999996,0.7
1.569,1.7999996,0.7
1.57,1.7999996,0.7
1.571,1.7999996,0.7
1.572,1.7999996,0.7
1.573,1.7999996,0.7
1.574,1.7999996,0.7
1.575,1.79999959,0.7
1.576,1.7999996,0.7
1.577,1.7999996,0.7
1.578,1.7999996,0.7
1.579,1.7999996,0.7
1.58,1.7999996,0.7
1.581,1.7999996,0.7
1.582,1.7999996,0.7
1.583,1.7999996,0.7
1.584,1.7999996,0.7
1.585,1.7999996,0.7
1.586,1.7999996,0.7
1.587,1.7999996,0.7
1.588,1.7999996,0.7
1.589,1.7999996,0.7
1.59,1.7999996,0.7
1.591,1.7999996,0.7
1.592,1.7999996,0.7
1.593,1.7999996,0.7
1.594,1.7999996,0.7
1.595,1.7999996,0.7
1.596,1.7999996,0.7
1.597,1.7999996,0.7
1.598,1.7999996,0.7
1.599,1.7999996,0.7
1.6,1.7999996,0.7
1.601,1.7999996,0.7
1.602,1.7999996,0.7
1.603,1.7999996,0.7
1.604,1.7999996,0.7
1.605,1.7999996,0.7
1.606,1.7999996,0.7
1.607,1.7999996,0.7
1.608,1.7999996,0.7
1.609,1.7999996,0.7
1.61,1.7999996,0.7
1.611,1.7999996,0.7
1.612,1.7999996,0.7
1.613,1.7999996,0.7
1.614,1.7999996,0.7
1.615,1.7999996,0.7
1.616,1.7999996,0.7
1.617,1.7999996,0.7
1.618,1.7999996,0.7
1.619,1.7999996,0.7
1.62,1.7999996,0.7
1.621,1.7999996,0.7
1.622,1.7999996,0.7
1.623,1.7999996,0.7
1.624,1.7999996,0.7
1.625,1.7999996,0.7
1.626,1.79999959,0.7
1.627,1.7999996,0.7
1.628,1.7999996,0.7
1.629,1.7999996,0.7
1.63,1.7999996,0.7
1.631,1.7999996,0.7
1.632,1.7999996,0.7
1.633,1.7999996,0.7
1.634,1.79999959,0.7
1.635,1.7999996,0.7
1.636,1.7999996,0.7
1.637,1.7999996,0.7
1.638,1.7999996,0.7
1.639,1.7999996,0.7
1.64,1.7999996,0.7
1.641,1.7999996,0.7
1.642,1.7999996,0.7
1.643,1.7999996,0.7
1.644,1.7999996,0.7
1.645,1.7999996,0.7
1.646,1.7999996,0.7
1.647,1.7999996,0.7
1.648,1.7999996,0.7
1.649,1.7999996,0.7
1.65,1.7999996,0.7
1.651,1.7999996,0.7
1.652,1.7999996,0.7
1.653,1.7999996,0.7
1.654,1.7999996,0.7
1.655,1.7999996,0.7
1.656,1.7999996,0.7
1.657,1.7999996,0.7
1.658,1.7999996,0.7
1.659,1.7999996,0.7
1.66,1.7999996,0.7
1.661,1.7999996,0.7
1.662,1.7999996,0.7
1.663,1.7999996,0.7
1.664,1.7999996,0.7
1.665,1.7999996,0.7
1.666,1.7999996,0.7
1.667,1.7999996,0.7
1.668,1.7999996,0.7
1.669,1.7999996,0.7
1.67,1.7999996,0.7
1.671,1.7999996,0.7
1.672,1.7999996,0.7
1.673,1.7999996,0.7
1.674,1.7999996,0.7
1.675,1.7999996,0.7
1.676,1.7999996,0.7
1.677,1.7999996,0.7
1.678,1.7999996,0.7
1.679,1.7999996,0.7
1.68,1.7999996,0.7
1.681,1.7999996,0.7
1.682,1.7999996,0.7
1.683,1.7999996,0.7
1.684,1.7999996,0.7
1.685,1.7999996,0.7
1.686,1.7999996,0.7
1.687,1.7999996,0.7
1.688,1.7999996,0.7
1.689,1.7999996,0.7
1.69,1.7999996,0.7
1.691,1.7999996,0.7
1.692,1.7999996,0.7
1.693,1.7999996,0.7
1.694,1.7999996,0.7
1.695,1.7999996,0.7
1.696,1.7999996,0.7
1.697,1.7999996,0.7
1.698,1.7999996,0.7
1.699,1.7999996,0.7
1.7,1.7999996,0.7
1.701,1.7999996,0.7
1.702,1.7999996,0.7
1.703,1.7999996,0.7
1.704,1.7999996,0.7
1.705,1.7999996,0.7
1.706,1.7999996,0.7
1.707,1.7999996,0.7
1.708,1.7999996,0.7
1.709,1.79999959,0.7
1.71,1.7999996,0.7
1.711,1.7999996,0.7
1.712,1.7999996,0.7
1.713,1.7999996,0.7
1.714,1.7999996,0.7
1.715,1.7999996,0.7
1.716,1.7999996,0.7
1.717,1.7999996,0.7
1.718,1.7999996,0.7
1.719,1.7999996,0.7
1.72,1.7999996,0.7
1.721,1.7999996,0.7
1.722,1.7999996,0.7
1.723,1.7999996,0.7
1.724,1.7999996,0.7
1.725,1.7999996,0.7
1.726,1.7999996,0.7
1.727,1.7999996,0.7
1.728,1.7999996,0.7
1.729,1.7999996,0.7
1.73,1.7999996,0.7
1.731,1.7999996,0.7
1.732,1.7999996,0.7
1.733,1.7999996,0.7
1.734,1.7999996,0.7
1.735,1.7999996,0.7
1.736,1.7999996,0.7
1.737,1.7999996,0.7
1.738,1.79999959,0.7
1.739,1.7999996,0.7
1.74,1.7999996,0.7
1.741,1.7999996,0.7
1.742,1.7999996,0.7
1.743,1.7999996,0.7
1.744,1.7999996,0.7
1.745,1.7999996,0.7
1.746,1.7999996,0.7
1.747,1.7999996,0.7
1.748,1.7999996,0.7
1.749,1.7999996,0.7
1.75,1.7999996,0.7
1.751,1.7999996,0.7
1.752,1.7999996,0.7
1.753,1.7999996,0.7
1.754,1.7999996,0.7
1.755,1.7999996,0.7
1.756,1.7999996,0.7
1.757,1.7999996,0.7
1.758,1.7999996,0.7
1.759,1.7999996,0.7
1.76,1.7999996,0.7
1.761,1.7999996,0.7
1.762,1.79999959,0.7
1.763,1.7999996,0.7
1.764,1.79999959,0.7
1.765,1.7999996,0.7
1.766,1.7999996,0.7
1.767,1.7999996,0.7
1.768,1.7999996,0.7
1.769,1.7999996,0.7
1.77,1.7999996,0.7
1.771,1.7999996,0.7
1.772,1.7999996,0.7
1.773,1.7999996,0.7
1.774,1.7999996,0.7
1.775,1.7999996,0.7
1.776,1.7999996,0.7
1.777,1.7999996,0.7
1.778,1.7999996,0.7
1.779,1.7999996,0.7
1.78,1.79999959,0.7
1.781,1.7999996,0.7
1.782,1.7999996,0.7
1.783,1.7999996,0.7
1.784,1.7999996,0.7
1.785,1.7999996,0.7
1.786,1.7999996,0.7
1.787,1.7999996,0.7
1.788,1.7999996,0.7
1.789,1.7999996,0.7
1.79,1.7999996,0.7
1.791,1.7999996,0.7
1.792,1.7999996,0.7
1.793,1.7999996,0.7
1.794,1.7999996,0.7
1.795,1.7999996,0.7
1.796,1.7999996,0.7
1.797,1.7999996,0.7
1.798,1.7999996,0.7
1.799,1.7999996,0.7
1.8,1.7999996,0.7
0,0.001866892,0.9
0.001,0.001866892,0.9
0.002,0.001866892,0.9
0.003,0.001866892,0.9
0.004,0.001866892,0.9
0.005,0.001866892,0.9
0.006,0.001866893,0.9
0.007,0.001866892,0.9
0.008,0.001866892,0.9
0.009,0.001866892,0.9
0.01,0.001866892,0.9
0.011,0.001866893,0.9
0.012,0.001866892,0.9
0.013,0.001866892,0.9
0.014,0.001866893,0.9
0.015,0.001866893,0.9
0.016,0.001866892,0.9
0.017,0.001866893,0.9
0.018,0.001866892,0.9
0.019,0.001866892,0.9
0.02,0.001866893,0.9
0.021,0.001866892,0.9
0.022,0.001866892,0.9
0.023,0.001866892,0.9
0.024,0.001866892,0.9
0.025,0.001866892,0.9
0.026,0.001866893,0.9
0.027,0.001866892,0.9
0.028,0.001866892,0.9
0.029,0.001866893,0.9
0.03,0.001866893,0.9
0.031,0.001866892,0.9
0.032,0.001866892,0.9
0.033,0.001866892,0.9
0.034,0.001866892,0.9
0.035,0.001866893,0.9
0.036,0.001866893,0.9
0.037,0.001866893,0.9
0.038,0.001866892,0.9
0.039,0.001866892,0.9
0.04,0.001866892,0.9
0.041,0.001866892,0.9
0.042,0.001866892,0.9
0.043,0.001866892,0.9
0.044,0.001866893,0.9
0.045,0.001866892,0.9
0.046,0.001866892,0.9
0.047,0.001866892,0.9
0.048,0.001866892,0.9
0.049,0.001866892,0.9
0.05,0.001866892,0.9
0.051,0.001866892,0.9
0.052,0.001866892,0.9
0.053,0.001866893,0.9
0.054,0.001866892,0.9
0.055,0.001866892,0.9
0.056,0.001866893,0.9
0.057,0.001866892,0.9
0.058,0.001866892,0.9
0.059,0.001866892,0.9
0.06,0.001866893,0.9
0.061,0.001866893,0.9
0.062,0.001866892,0.9
0.063,0.001866892,0.9
0.064,0.001866893,0.9
0.065,0.001866893,0.9
0.066,0.001866892,0.9
0.067,0.001866892,0.9
0.068,0.001866893,0.9
0.069,0.001866892,0.9
0.07,0.001866892,0.9
0.071,0.001866892,0.9
0.072,0.001866892,0.9
0.073,0.001866892,0.9
0.074,0.001866892,0.9
0.075,0.001866893,0.9
0.076,0.001866892,0.9
0.077,0.001866892,0.9
0.078,0.001866893,0.9
0.079,0.001866892,0.9
0.08,0.001866893,0.9
0.081,0.001866892,0.9
0.082,0.001866892,0.9
0.083,0.001866892,0.9
0.084,0.001866892,0.9
0.085,0.001866893,0.9
0.086,0.001866892,0.9
0.087,0.001866892,0.9
0.088,0.001866893,0.9
0.089,0.001866893,0.9
0.09,0.001866892,0.9
0.091,0.001866892,0.9
0.092,0.001866892,0.9
0.093,0.001866892,0.9
0.094,0.001866892,0.9
0.095,0.001866892,0.9
0.096,0.001866892,0.9
0.097,0.001866892,0.9
0.098,0.001866892,0.9
0.099,0.001866892,0.9
0.1,0.001866893,0.9
0.101,0.001866892,0.9
0.102,0.001866892,0.9
0.103,0.001866892,0.9
0.104,0.001866892,0.9
0.105,0.001866893,0.9
0.106,0.001866892,0.9
0.107,0.001866892,0.9
0.108,0.001866893,0.9
0.109,0.001866893,0.9
0.11,0.001866893,0.9
0.111,0.001866892,0.9
0.112,0.001866892,0.9
0.113,0.001866892,0.9
0.114,0.001866893,0.9
0.115,0.001866892,0.9
0.116,0.001866893,0.9
0.117,0.001866892,0.9
0.118,0.001866892,0.9
0.119,0.001866892,0.9
0.12,0.001866893,0.9
0.121,0.001866892,0.9
0.122,0.001866893,0.9
0.123,0.001866892,0.9
0.124,0.001866892,0.9
0.125,0.001866892,0.9
0.126,0.001866892,0.9
0.127,0.001866892,0.9
0.128,0.001866893,0.9
0.129,0.001866892,0.9
0.13,0.001866892,0.9
0.131,0.001866892,0.9
0.132,0.001866892,0.9
0.133,0.001866893,0.9
0.134,0.001866892,0.9
0.135,0.001866892,0.9
0.136,0.001866893,0.9
0.137,0.001866893,0.9
0.138,0.001866892,0.9
0.139,0.001866893,0.9
0.14,0.001866892,0.9
0.141,0.001866892,0.9
0.142,0.001866893,0.9
0.143,0.001866892,0.9
0.144,0.001866893,0.9
0.145,0.001866892,0.9
0.146,0.001866892,0.9
0.147,0.001866892,0.9
0.148,0.001866893,0.9
0.149,0.001866892,0.9
0.15,0.001866892,0.9
0.151,0.001866893,0.9
0.152,0.001866893,0.9
0.153,0.001866893,0.9
0.154,0.001866892,0.9
0.155,0.001866893,0.9
0.156,0.001866893,0.9
0.157,0.001866892,0.9
0.158,0.001866892,0.9
0.159,0.001866892,0.9
0.16,0.001866892,0.9
0.161,0.001866893,0.9
0.162,0.001866892,0.9
0.163,0.001866892,0.9
0.164,0.001866892,0.9
0.165,0.001866892,0.9
0.166,0.001866892,0.9
0.167,0.001866892,0.9
0.168,0.001866892,0.9
0.169,0.001866893,0.9
0.17,0.001866892,0.9
0.171,0.001866892,0.9
0.172,0.001866892,0.9
0.173,0.001866893,0.9
0.174,0.001866892,0.9
0.175,0.001866892,0.9
0.176,0.001866892,0.9
0.177,0.001866892,0.9
0.178,0.001866892,0.9
0.179,0.001866893,0.9
